,,,,,,,,
Number,NumberAssigned,NationalCode,AreaCode,Networkcode,SubscriberNumber,Golden,GW,SubscriberName
254207907274,Yes,254,20,790,7274,,CS01,Whitepath
254207907275,Yes,254,20,790,7275,,CS01,Whitepath
254207907276,Yes,254,20,790,7276,,CS01,Whitepath
254207907277,Yes,254,20,790,7277,,CS01,Whitepath
254207907278,Yes,254,20,790,7278,,CS01,Whitepath
254207907279,Yes,254,20,790,7279,,CS01,Whitepath
254207907280,Yes,254,20,790,7280,,CS01,Whitepath
254207907281,Yes,254,20,790,7281,,CS01,Whitepath
254207907282,Yes,254,20,790,7282,,CS01,Whitepath
254207907283,Yes,254,20,790,7283,,CS01,Whitepath
254207907284,Yes,254,20,790,7284,,CS01,Whitepath
254207907285,Yes,254,20,790,7285,,CS01,Whitepath
254207907286,Yes,254,20,790,7286,,CS01,Whitepath
254207907287,Yes,254,20,790,7287,,CS01,Whitepath
254207907288,Yes,254,20,790,7288,,CS01,Whitepath
254207907289,Yes,254,20,790,7289,,CS01,Whitepath
254207907290,Yes,254,20,790,7290,,CS01,Whitepath
254207907291,Yes,254,20,790,7291,,CS01,Whitepath
254207907292,Yes,254,20,790,7292,,CS01,Whitepath
254207907293,Yes,254,20,790,7293,,CS01,Whitepath
254207907294,Yes,254,20,790,7294,,CS01,Whitepath
254207907295,Yes,254,20,790,7295,,CS01,Whitepath
254207907296,Yes,254,20,790,7296,,CS01,Whitepath
254207907297,Yes,254,20,790,7297,,CS01,Whitepath
254207907298,Yes,254,20,790,7298,,CS01,Whitepath
254207907299,Yes,254,20,790,7299,,CS01,Whitepath
254207907300,No,254,20,790,7300,,CS01,Previously assigned to finzoom until 21.02.2024
254207907301,No,254,20,790,7301,,CS01,Previously assigned to finzoom until 21.02.2024
254207907302,No,254,20,790,7302,,CS01,Previously assigned to finzoom until 21.02.2024
254207907303,No,254,20,790,7303,,CS01,Previously assigned to finzoom until 21.02.2024
254207907304,No,254,20,790,7304,,CS01,Previously assigned to finzoom until 21.02.2024
254207907305,No,254,20,790,7305,,CS01,Previously assigned to finzoom until 21.02.2024
254207907306,No,254,20,790,7306,,CS01,Previously assigned to finzoom until 21.02.2024
254207907307,No,254,20,790,7307,,CS01,Previously assigned to finzoom until 21.02.2024
254207907308,No,254,20,790,7308,,CS01,Previously assigned to finzoom until 21.02.2024
254207907309,No,254,20,790,7309,,CS01,Previously assigned to finzoom until 21.02.2024
254207907310,No,254,20,790,7310,,CS01,Previously assigned to finzoom until 21.02.2024
254207907311,No,254,20,790,7311,,CS01,Previously assigned to finzoom until 21.02.2024
254207907312,No,254,20,790,7312,,CS01,Previously assigned to finzoom until 21.02.2024
254207907313,No,254,20,790,7313,,CS01,Previously assigned to finzoom until 21.02.2024
254207907314,No,254,20,790,7314,,CS01,Previously assigned to finzoom until 21.02.2024
254207907315,No,254,20,790,7315,,CS01,Previously assigned to finzoom until 21.02.2024
254207907316,No,254,20,790,7316,,CS01,Previously assigned to finzoom until 21.02.2024
254207907317,No,254,20,790,7317,,CS01,Previously assigned to finzoom until 21.02.2024
254207907318,No,254,20,790,7318,,CS01,Previously assigned to finzoom until 21.02.2024
254207907319,No,254,20,790,7319,,CS01,Previously assigned to finzoom until 21.02.2024
254207907320,No,254,20,790,7320,,CS01,Previously assigned to finzoom until 21.02.2024
254207907321,No,254,20,790,7321,,CS01,Previously assigned to finzoom until 21.02.2024
254207907322,No,254,20,790,7322,,CS01,Previously assigned to finzoom until 21.02.2024
254207907323,No,254,20,790,7323,,CS01,Previously assigned to finzoom until 21.02.2024
254207907324,No,254,20,790,7324,,CS01,Previously assigned to finzoom until 21.02.2024
254207907325,No,254,20,790,7325,,CS01,Previously assigned to finzoom until 21.02.2024
254207907326,No,254,20,790,7326,,CS01,Previously assigned to finzoom until 21.02.2024
254207907327,No,254,20,790,7327,,CS01,Previously assigned to finzoom until 21.02.2024
254207907328,No,254,20,790,7328,,CS01,Previously assigned to finzoom until 21.02.2024
254207907329,No,254,20,790,7329,,CS01,Previously assigned to finzoom until 21.02.2024
254207907330,No,254,20,790,7330,,CS01,Previously assigned to finzoom until 21.02.2024
254207907331,No,254,20,790,7331,,CS01,Previously assigned to finzoom until 21.02.2024
254207907332,No,254,20,790,7332,,CS01,Previously assigned to finzoom until 21.02.2024
254207907333,No,254,20,790,7333,,CS01,Previously assigned to finzoom until 21.02.2024
254207907334,No,254,20,790,7334,,CS01,Previously assigned to finzoom until 21.02.2024
254207907335,No,254,20,790,7335,,CS01,Previously assigned to finzoom until 21.02.2024
254207907336,No,254,20,790,7336,,CS01,Previously assigned to finzoom until 21.02.2024
254207907337,No,254,20,790,7337,,CS01,Previously assigned to finzoom until 21.02.2024
254207907338,No,254,20,790,7338,,CS01,Previously assigned to finzoom until 21.02.2024
254207907339,No,254,20,790,7339,,CS01,Previously assigned to finzoom until 21.02.2024
254207907340,No,254,20,790,7340,,CS01,Previously assigned to finzoom until 21.02.2024
254207907341,No,254,20,790,7341,,CS01,Previously assigned to finzoom until 21.02.2024
254207907342,No,254,20,790,7342,,CS01,Previously assigned to finzoom until 21.02.2024
254207907343,No,254,20,790,7343,,CS01,Previously assigned to finzoom until 21.02.2024
254207907344,No,254,20,790,7344,,CS01,Previously assigned to finzoom until 21.02.2024
254207907345,No,254,20,790,7345,,CS01,Previously assigned to finzoom until 21.02.2024
254207907346,No,254,20,790,7346,,CS01,Previously assigned to finzoom until 21.02.2024
254207907347,No,254,20,790,7347,,CS01,Previously assigned to finzoom until 21.02.2024
254207907348,No,254,20,790,7348,,CS01,Previously assigned to finzoom until 21.02.2024
254207907349,No,254,20,790,7349,,CS01,Previously assigned to finzoom until 21.02.2024
254207907350,No,254,20,790,7350,,CS01,Previously assigned to finzoom until 21.02.2024
254207907351,No,254,20,790,7351,,CS01,Previously assigned to finzoom until 21.02.2024
254207907352,No,254,20,790,7352,,CS01,Previously assigned to finzoom until 21.02.2024
254207907353,No,254,20,790,7353,,CS01,Previously assigned to finzoom until 21.02.2024
254207907354,No,254,20,790,7354,,CS01,Previously assigned to finzoom until 21.02.2024
254207907355,No,254,20,790,7355,,CS01,Previously assigned to finzoom until 21.02.2024
254207907356,No,254,20,790,7356,,CS01,Previously assigned to finzoom until 21.02.2024
254207907357,No,254,20,790,7357,,CS01,Previously assigned to finzoom until 21.02.2024
254207907358,No,254,20,790,7358,,CS01,Previously assigned to finzoom until 21.02.2024
254207907359,No,254,20,790,7359,,CS01,Previously assigned to finzoom until 21.02.2024
254207907360,No,254,20,790,7360,,CS01,Previously assigned to finzoom until 21.02.2024
254207907361,No,254,20,790,7361,,CS01,Previously assigned to finzoom until 21.02.2024
254207907362,No,254,20,790,7362,,CS01,Previously assigned to finzoom until 21.02.2024
254207907363,No,254,20,790,7363,,CS01,Previously assigned to finzoom until 21.02.2024
254207907364,No,254,20,790,7364,,CS01,Previously assigned to finzoom until 21.02.2024
254207907365,No,254,20,790,7365,,CS01,Previously assigned to finzoom until 21.02.2024
254207907366,No,254,20,790,7366,,CS01,Previously assigned to finzoom until 21.02.2024
254207907367,No,254,20,790,7367,,CS01,Previously assigned to finzoom until 21.02.2024
254207907368,No,254,20,790,7368,,CS01,Previously assigned to finzoom until 21.02.2024
254207907369,No,254,20,790,7369,,CS01,Previously assigned to finzoom until 21.02.2024
254207907370,No,254,20,790,7370,,CS01,Previously assigned to finzoom until 21.02.2024
254207907371,No,254,20,790,7371,,CS01,Previously assigned to finzoom until 21.02.2024
254207907372,No,254,20,790,7372,,CS01,Previously assigned to finzoom until 21.02.2024
254207907373,No,254,20,790,7373,,CS01,Previously assigned to finzoom until 21.02.2024
254207907374,No,254,20,790,7374,,CS01,Previously assigned to finzoom until 21.02.2024
254207907375,No,254,20,790,7375,,CS01,Previously assigned to finzoom until 21.02.2024
254207907376,No,254,20,790,7376,,CS01,Previously assigned to finzoom until 21.02.2024
254207907377,No,254,20,790,7377,,CS01,Previously assigned to finzoom until 21.02.2024
254207907378,No,254,20,790,7378,,CS01,Previously assigned to finzoom until 21.02.2024
254207907379,No,254,20,790,7379,,CS01,Previously assigned to finzoom until 21.02.2024
254207907380,No,254,20,790,7380,,CS01,Previously assigned to finzoom until 21.02.2024
254207907381,No,254,20,790,7381,,CS01,Previously assigned to finzoom until 21.02.2024
254207907382,No,254,20,790,7382,,CS01,Previously assigned to finzoom until 21.02.2024
254207907383,No,254,20,790,7383,,CS01,Previously assigned to finzoom until 21.02.2024
254207907384,No,254,20,790,7384,,CS01,Previously assigned to finzoom until 21.02.2024
254207907385,No,254,20,790,7385,,CS01,Previously assigned to finzoom until 21.02.2024
254207907386,No,254,20,790,7386,,CS01,Previously assigned to finzoom until 21.02.2024
254207907387,No,254,20,790,7387,,CS01,Previously assigned to finzoom until 21.02.2024
254207907388,No,254,20,790,7388,,CS01,Previously assigned to finzoom until 21.02.2024
254207907389,No,254,20,790,7389,,CS01,Previously assigned to finzoom until 21.02.2024
254207907390,No,254,20,790,7390,,CS01,Previously assigned to finzoom until 21.02.2024
254207907391,No,254,20,790,7391,,CS01,Previously assigned to finzoom until 21.02.2024
254207907392,No,254,20,790,7392,,CS01,Previously assigned to finzoom until 21.02.2024
254207907393,No,254,20,790,7393,,CS01,Previously assigned to finzoom until 21.02.2024
254207907394,No,254,20,790,7394,,CS01,Previously assigned to finzoom until 21.02.2024
254207907395,No,254,20,790,7395,,CS01,Previously assigned to finzoom until 21.02.2024
254207907396,No,254,20,790,7396,,CS01,Previously assigned to finzoom until 21.02.2024
254207907397,No,254,20,790,7397,,CS01,Previously assigned to finzoom until 21.02.2024
254207907398,No,254,20,790,7398,,CS01,Previously assigned to finzoom until 21.02.2024
254207907399,No,254,20,790,7399,,CS01,Previously assigned to finzoom until 21.02.2024
254207907400,No,254,20,790,7400,,CS01,Previously Assigned to Finzoom until 26.08.2024
254207907401,No,254,20,790,7401,,CS01,Previously Assigned to Finzoom until 26.08.2024
254207907402,No,254,20,790,7402,,CS01,Previously Assigned to Finzoom until 26.08.2024
254207907403,No,254,20,790,7403,,CS01,Previously Assigned to Finzoom until 26.08.2024
254207907404,No,254,20,790,7404,,CS01,Previously assigned to finzoom until 24.05.2024
254207907405,No,254,20,790,7405,,CS01,Previously assigned to finzoom until 24.05.2024
254207907406,No,254,20,790,7406,,CS01,Previously assigned to finzoom until 24.05.2024
254207907407,No,254,20,790,7407,,CS01,Previously assigned to finzoom until 24.05.2024
254207907408,No,254,20,790,7408,,CS01,Previously assigned to finzoom until 24.05.2024
254207907409,No,254,20,790,7409,,CS01,Previously Assigned to Finzoom until 26.08.2024
254207907410,No,254,20,790,7410,,CS01,Previously Assigned to Finzoom until 26.08.2024
254207907411,No,254,20,790,7411,,CS01,Previously Assigned to Finzoom until 26.08.2024
254207907412,No,254,20,790,7412,,CS01,Previously Assigned to Finzoom until 26.08.2024
254207907413,No,254,20,790,7413,,CS01,Previously Assigned to Finzoom until 26.08.2024
254207907414,No,254,20,790,7414,,CS01,Previously assigned to finzoom until 24.05.2024
254207907415,No,254,20,790,7415,,CS01,Previously assigned to finzoom until 24.05.2024
254207907416,No,254,20,790,7416,,CS01,Previously assigned to finzoom until 24.05.2024
254207907417,No,254,20,790,7417,,CS01,Previously assigned to finzoom until 24.05.2024
254207907418,No,254,20,790,7418,,CS01,Previously assigned to finzoom until 24.05.2024
254207907419,No,254,20,790,7419,,CS01,Previously Assigned to Finzoom until 26.08.2024
254207907420,No,254,20,790,7420,,CS01,Previously Assigned to Finzoom until 26.08.2024
254207907421,No,254,20,790,7421,,CS01,Previously Assigned to Finzoom until 26.08.2024
254207907422,No,254,20,790,7422,,CS01,Previously Assigned to Finzoom until 26.08.2024
254207907423,No,254,20,790,7423,,CS01,Previously Assigned to Finzoom until 26.08.2024
254207907424,No,254,20,790,7424,,CS01,Previously assigned to finzoom until 24.05.2024
254207907425,No,254,20,790,7425,,CS01,Previously assigned to finzoom until 24.05.2024
254207907426,No,254,20,790,7426,,CS01,Previously assigned to finzoom until 24.05.2024
254207907427,No,254,20,790,7427,,CS01,Previously assigned to finzoom until 24.05.2024
254207907428,No,254,20,790,7428,,CS01,Previously assigned to finzoom until 24.05.2024
254207907429,No,254,20,790,7429,,CS01,Previously Assigned to Finzoom until 26.08.2024
254207907430,No,254,20,790,7430,,CS01,Previously Assigned to Finzoom until 26.08.2024
254207907431,No,254,20,790,7431,,CS01,Previously Assigned to Finzoom until 26.08.2024
254207907432,No,254,20,790,7432,,CS01,Previously Assigned to Finzoom until 26.08.2024
254207907433,No,254,20,790,7433,,CS01,Previously Assigned to Finzoom until 26.08.2024
254207907434,No,254,20,790,7434,,CS01,Previously assigned to finzoom until 24.05.2024
254207907435,No,254,20,790,7435,,CS01,Previously assigned to finzoom until 24.05.2024
254207907436,No,254,20,790,7436,,CS01,Previously assigned to finzoom until 24.05.2024
254207907437,No,254,20,790,7437,,CS01,Previously assigned to finzoom until 24.05.2024
254207907438,No,254,20,790,7438,,CS01,Previously assigned to finzoom until 24.05.2024
254207907439,No,254,20,790,7439,,CS01,Previously assigned to finzoom until 24.05.2024
254207907440,No,254,20,790,7440,,CS01,To be assigned to FInzoom from 15.02.2024
254207907441,No,254,20,790,7441,,CS01,To be assigned to FInzoom from 15.02.2024
254207907442,No,254,20,790,7442,,CS01,To be assigned to FInzoom from 15.02.2024
254207907443,No,254,20,790,7443,,CS01,To be assigned to FInzoom from 15.02.2024
254207907444,No,254,20,790,7444,,CS01,To be assigned to FInzoom from 15.02.2024
254207907445,No,254,20,790,7445,,CS01,To be assigned to FInzoom from 15.02.2024
254207907446,No,254,20,790,7446,,CS01,To be assigned to FInzoom from 15.02.2024
254207907447,No,254,20,790,7447,,CS01,To be assigned to FInzoom from 15.02.2024
254207907448,No,254,20,790,7448,,CS01,To be assigned to FInzoom from 15.02.2024
254207907449,No,254,20,790,7449,,CS01,To be assigned to FInzoom from 15.02.2024
254207907450,No,254,20,790,7450,,CS01,To be assigned to FInzoom from 15.02.2024
254207907451,No,254,20,790,7451,,CS01,To be assigned to FInzoom from 15.02.2024
254207907452,No,254,20,790,7452,,CS01,To be assigned to FInzoom from 15.02.2024
254207907453,No,254,20,790,7453,,CS01,To be assigned to FInzoom from 15.02.2024
254207907454,No,254,20,790,7454,,CS01,To be assigned to FInzoom from 15.02.2024
254207907455,No,254,20,790,7455,,CS01,To be assigned to FInzoom from 15.02.2024
254207907456,No,254,20,790,7456,,CS01,To be assigned to FInzoom from 15.02.2024
254207907457,No,254,20,790,7457,,CS01,To be assigned to FInzoom from 15.02.2024
254207907458,No,254,20,790,7458,,CS01,To be assigned to FInzoom from 15.02.2024
254207907459,No,254,20,790,7459,,CS01,To be assigned to FInzoom from 15.02.2024
254207907460,No,254,20,790,7460,,CS01,To be assigned to FInzoom from 15.02.2024
254207907461,No,254,20,790,7461,,CS01,To be assigned to FInzoom from 15.02.2024
254207907462,No,254,20,790,7462,,CS01,To be assigned to FInzoom from 15.02.2024
254207907463,No,254,20,790,7463,,CS01,To be assigned to FInzoom from 15.02.2024
254207907464,No,254,20,790,7464,,CS01,To be assigned to FInzoom from 15.02.2024
254207907465,No,254,20,790,7465,,CS01,To be assigned to FInzoom from 15.02.2024
254207907466,No,254,20,790,7466,,CS01,To be assigned to FInzoom from 15.02.2024
254207907467,No,254,20,790,7467,,CS01,To be assigned to FInzoom from 15.02.2024
254207907468,No,254,20,790,7468,,CS01,To be assigned to FInzoom from 15.02.2024
254207907469,No,254,20,790,7469,,CS01,To be assigned to FInzoom from 15.02.2024
254207907470,No,254,20,790,7470,,CS01,To be assigned to FInzoom from 15.02.2024
254207907471,No,254,20,790,7471,,CS01,To be assigned to FInzoom from 15.02.2024
254207907472,No,254,20,790,7472,,CS01,To be assigned to FInzoom from 15.02.2024
254207907473,No,254,20,790,7473,,CS01,To be assigned to FInzoom from 15.02.2024
254207907474,No,254,20,790,7474,,CS01,To be assigned to FInzoom from 15.02.2024
254207907475,No,254,20,790,7475,,CS01,To be assigned to FInzoom from 15.02.2024
254207907476,No,254,20,790,7476,,CS01,To be assigned to FInzoom from 15.02.2024
254207907477,No,254,20,790,7477,,CS01,To be assigned to FInzoom from 15.02.2024
254207907478,No,254,20,790,7478,,CS01,To be assigned to FInzoom from 15.02.2024
254207907479,No,254,20,790,7479,,CS01,To be assigned to FInzoom from 15.02.2024
254207907480,No,254,20,790,7480,,CS01,To be assigned to FInzoom from 15.02.2024
254207907481,No,254,20,790,7481,,CS01,To be assigned to FInzoom from 15.02.2024
254207907482,No,254,20,790,7482,,CS01,To be assigned to FInzoom from 15.02.2024
254207907483,No,254,20,790,7483,,CS01,To be assigned to FInzoom from 15.02.2024
254207907484,No,254,20,790,7484,,CS01,To be assigned to FInzoom from 15.02.2024
254207907485,No,254,20,790,7485,,CS01,To be assigned to FInzoom from 15.02.2024
254207907486,No,254,20,790,7486,,CS01,To be assigned to FInzoom from 15.02.2024
254207907487,No,254,20,790,7487,,CS01,To be assigned to FInzoom from 15.02.2024
254207907488,No,254,20,790,7488,,CS01,To be assigned to FInzoom from 15.02.2024
254207907489,No,254,20,790,7489,,CS01,To be assigned to FInzoom from 15.02.2024
254207907490,No,254,20,790,7490,,CS01,vitalquestint_3238
254207907491,No,254,20,790,7491,,CS01,vitalquestint_3238
254207907492,No,254,20,790,7492,,CS01,vitalquestint_3238
254207907493,No,254,20,790,7493,,CS01,vitalquestint_3238
254207907494,No,254,20,790,7494,,CS01,vitalquestint_3238
254207907495,No,254,20,790,7495,,CS01,vitalquestint_3238
254207907496,No,254,20,790,7496,,CS01,vitalquestint_3238
254207907497,No,254,20,790,7497,,CS01,vitalquestint_3238
254207907498,No,254,20,790,7498,,CS01,vitalquestint_3238
254207907499,No,254,20,790,7499,,CS01,vitalquestint_3238
254207907500,Yes,254,20,790,7500,,LS02,ANGANI
254207907501,Yes,254,20,790,7501,,LS02,ANGANI
254207907502,Yes,254,20,790,7502,,LS02,ANGANI
254207907503,Yes,254,20,790,7503,,LS02,ANGANI
254207907504,Yes,254,20,790,7504,,LS02,ANGANI
254207907505,Yes,254,20,790,7505,,LS02,ANGANI
254207907506,Yes,254,20,790,7506,,LS02,ANGANI
254207907507,Yes,254,20,790,7507,,LS02,ANGANI
254207907508,Yes,254,20,790,7508,,LS02,ANGANI
254207907509,Yes,254,20,790,7509,,LS02,ANGANI
254207907510,Yes,254,20,790,7510,,LS02,ANGANI
254207907511,Yes,254,20,790,7511,,LS02,ANGANI
254207907512,Yes,254,20,790,7512,,LS02,ANGANI
254207907513,Yes,254,20,790,7513,,LS02,ANGANI
254207907514,Yes,254,20,790,7514,,LS02,ANGANI
254207907515,Yes,254,20,790,7515,,LS02,ANGANI
254207907516,Yes,254,20,790,7516,,LS02,ANGANI
254207907517,Yes,254,20,790,7517,,LS02,ANGANI
254207907518,Yes,254,20,790,7518,,LS02,ANGANI
254207907519,Yes,254,20,790,7519,,LS02,ANGANI
254207907520,Yes,254,20,790,7520,,LS02,ANGANI
254207907521,Yes,254,20,790,7521,,LS02,ANGANI
254207907522,Yes,254,20,790,7522,,LS02,ANGANI
254207907523,Yes,254,20,790,7523,,LS02,ANGANI
254207907524,Yes,254,20,790,7524,,LS02,ANGANI
254207907525,Yes,254,20,790,7525,,LS02,ANGANI
254207907526,Yes,254,20,790,7526,,LS02,ANGANI
254207907527,Yes,254,20,790,7527,,LS02,ANGANI
254207907528,Yes,254,20,790,7528,,LS02,ANGANI
254207907529,Yes,254,20,790,7529,,LS02,ANGANI
254207907530,Yes,254,20,790,7530,,LS02,ANGANI
254207907531,Yes,254,20,790,7531,,LS02,ANGANI
254207907532,Yes,254,20,790,7532,,LS02,ANGANI
254207907533,Yes,254,20,790,7533,,LS02,ANGANI
254207907534,Yes,254,20,790,7534,,LS02,ANGANI
254207907535,Yes,254,20,790,7535,,LS02,ANGANI
254207907536,Yes,254,20,790,7536,,LS02,ANGANI
254207907537,Yes,254,20,790,7537,,LS02,ANGANI
254207907538,Yes,254,20,790,7538,,LS02,ANGANI
254207907539,Yes,254,20,790,7539,,LS02,ANGANI
254207907540,Yes,254,20,790,7540,,LS02,ANGANI
254207907541,Yes,254,20,790,7541,,LS02,ANGANI
254207907542,Yes,254,20,790,7542,,LS02,ANGANI
254207907543,Yes,254,20,790,7543,,LS02,ANGANI
254207907544,Yes,254,20,790,7544,,LS02,ANGANI
254207907545,Yes,254,20,790,7545,,LS02,ANGANI
254207907546,Yes,254,20,790,7546,,LS02,ANGANI
254207907547,Yes,254,20,790,7547,,LS02,ANGANI
254207907548,Yes,254,20,790,7548,,LS02,ANGANI
254207907549,Yes,254,20,790,7549,,LS02,ANGANI
254207907550,Yes,254,20,790,7550,,LS02,ANGANI
254207907551,Yes,254,20,790,7551,,LS02,ANGANI
254207907552,Yes,254,20,790,7552,,LS02,ANGANI
254207907553,Yes,254,20,790,7553,,LS02,ANGANI
254207907554,Yes,254,20,790,7554,,LS02,ANGANI
254207907555,Yes,254,20,790,7555,,LS02,ANGANI
254207907556,Yes,254,20,790,7556,,LS02,ANGANI
254207907557,Yes,254,20,790,7557,,LS02,ANGANI
254207907558,Yes,254,20,790,7558,,LS02,ANGANI
254207907559,Yes,254,20,790,7559,,LS02,ANGANI
254207907560,Yes,254,20,790,7560,,LS02,ANGANI
254207907561,Yes,254,20,790,7561,,LS02,ANGANI
254207907562,Yes,254,20,790,7562,,LS02,ANGANI
254207907563,Yes,254,20,790,7563,,LS02,ANGANI
254207907564,Yes,254,20,790,7564,,LS02,ANGANI
254207907565,Yes,254,20,790,7565,,LS02,ANGANI
254207907566,Yes,254,20,790,7566,,LS02,ANGANI
254207907567,Yes,254,20,790,7567,,LS02,ANGANI
254207907568,Yes,254,20,790,7568,,LS02,ANGANI
254207907569,Yes,254,20,790,7569,,LS02,ANGANI
254207907570,Yes,254,20,790,7570,,LS02,ANGANI
254207907571,Yes,254,20,790,7571,,LS02,ANGANI
254207907572,Yes,254,20,790,7572,,LS02,ANGANI
254207907573,Yes,254,20,790,7573,,LS02,ANGANI
254207907574,Yes,254,20,790,7574,,LS02,ANGANI
254207907575,Yes,254,20,790,7575,,LS02,ANGANI
254207907576,Yes,254,20,790,7576,,LS02,ANGANI
254207907577,Yes,254,20,790,7577,,LS02,ANGANI
254207907578,Yes,254,20,790,7578,,LS02,ANGANI
254207907579,Yes,254,20,790,7579,,LS02,ANGANI
254207907580,Yes,254,20,790,7580,,LS02,ANGANI
254207907581,Yes,254,20,790,7581,,LS02,ANGANI
254207907582,Yes,254,20,790,7582,,LS02,ANGANI
254207907583,Yes,254,20,790,7583,,LS02,ANGANI
254207907584,Yes,254,20,790,7584,,LS02,ANGANI
254207907585,Yes,254,20,790,7585,,LS02,ANGANI
254207907586,Yes,254,20,790,7586,,LS02,ANGANI
254207907587,Yes,254,20,790,7587,,LS02,ANGANI
254207907588,Yes,254,20,790,7588,,LS02,ANGANI
254207907589,Yes,254,20,790,7589,,LS02,ANGANI
254207907590,Yes,254,20,790,7590,,LS02,ANGANI
254207907591,Yes,254,20,790,7591,,LS02,ANGANI
254207907592,Yes,254,20,790,7592,,LS02,ANGANI
254207907593,Yes,254,20,790,7593,,LS02,ANGANI
254207907594,Yes,254,20,790,7594,,LS02,ANGANI
254207907595,Yes,254,20,790,7595,,LS02,ANGANI
254207907596,Yes,254,20,790,7596,,LS02,ANGANI
254207907597,Yes,254,20,790,7597,,LS02,ANGANI
254207907598,Yes,254,20,790,7598,,LS02,ANGANI
254207907599,Yes,254,20,790,7599,,LS02,ANGANI
254207907600,No,254,20,790,7600,,CS01,Previously assigned to finzoom until 21.02.2024
254207907601,No,254,20,790,7601,,CS01,Previously assigned to finzoom until 21.02.2024
254207907602,No,254,20,790,7602,,CS01,Previously assigned to finzoom until 21.02.2024
254207907603,No,254,20,790,7603,,CS01,Previously assigned to finzoom until 21.02.2024
254207907604,No,254,20,790,7604,,CS01,Previously assigned to finzoom until 21.02.2024
254207907605,No,254,20,790,7605,,CS01,Previously assigned to finzoom until 21.02.2024
254207907606,No,254,20,790,7606,,CS01,Previously assigned to finzoom until 21.02.2024
254207907607,No,254,20,790,7607,,CS01,Previously assigned to finzoom until 21.02.2024
254207907608,No,254,20,790,7608,,CS01,Previously assigned to finzoom until 21.02.2024
254207907609,No,254,20,790,7609,,CS01,Previously assigned to finzoom until 21.02.2024
254207907610,No,254,20,790,7610,,CS01,Previously assigned to finzoom until 21.02.2024
254207907611,No,254,20,790,7611,,CS01,Previously assigned to finzoom until 21.02.2024
254207907612,No,254,20,790,7612,,CS01,Previously assigned to finzoom until 21.02.2024
254207907613,No,254,20,790,7613,,CS01,Previously assigned to finzoom until 21.02.2024
254207907614,No,254,20,790,7614,,CS01,Previously assigned to finzoom until 21.02.2024
254207907615,No,254,20,790,7615,,CS01,Previously assigned to finzoom until 21.02.2024
254207907616,No,254,20,790,7616,,CS01,Previously assigned to finzoom until 21.02.2024
254207907617,No,254,20,790,7617,,CS01,Previously assigned to finzoom until 21.02.2024
254207907618,No,254,20,790,7618,,CS01,Previously assigned to finzoom until 21.02.2024
254207907619,No,254,20,790,7619,,CS01,Previously assigned to finzoom until 21.02.2024
254207907620,No,254,20,790,7620,,CS01,Previously assigned to finzoom until 21.02.2024
254207907621,No,254,20,790,7621,,CS01,Previously assigned to finzoom until 21.02.2024
254207907622,No,254,20,790,7622,,CS01,Previously assigned to finzoom until 21.02.2024
254207907623,No,254,20,790,7623,,CS01,Previously assigned to finzoom until 21.02.2024
254207907624,No,254,20,790,7624,,CS01,Previously assigned to finzoom until 21.02.2024
254207907625,No,254,20,790,7625,,CS01,Previously assigned to finzoom until 21.02.2024
254207907626,No,254,20,790,7626,,CS01,Previously assigned to finzoom until 21.02.2024
254207907627,No,254,20,790,7627,,CS01,Previously assigned to finzoom until 21.02.2024
254207907628,No,254,20,790,7628,,CS01,Previously assigned to finzoom until 21.02.2024
254207907629,No,254,20,790,7629,,CS01,Previously assigned to finzoom until 21.02.2024
254207907630,No,254,20,790,7630,,CS01,Previously assigned to finzoom until 21.02.2024
254207907631,No,254,20,790,7631,,CS01,Previously assigned to finzoom until 21.02.2024
254207907632,No,254,20,790,7632,,CS01,Previously assigned to finzoom until 21.02.2024
254207907633,No,254,20,790,7633,,CS01,Previously assigned to finzoom until 21.02.2024
254207907634,No,254,20,790,7634,,CS01,Previously assigned to finzoom until 21.02.2024
254207907635,No,254,20,790,7635,,CS01,Previously assigned to finzoom until 21.02.2024
254207907636,No,254,20,790,7636,,CS01,Previously assigned to finzoom until 21.02.2024
254207907637,No,254,20,790,7637,,CS01,Previously assigned to finzoom until 21.02.2024
254207907638,No,254,20,790,7638,,CS01,Previously assigned to finzoom until 21.02.2024
254207907639,No,254,20,790,7639,,CS01,Previously assigned to finzoom until 21.02.2024
254207907640,No,254,20,790,7640,,CS01,Previously assigned to finzoom until 21.02.2024
254207907641,No,254,20,790,7641,,CS01,Previously assigned to finzoom until 21.02.2024
254207907642,No,254,20,790,7642,,CS01,Previously assigned to finzoom until 21.02.2024
254207907643,No,254,20,790,7643,,CS01,Previously assigned to finzoom until 21.02.2024
254207907644,No,254,20,790,7644,,CS01,Previously assigned to finzoom until 21.02.2024
254207907645,No,254,20,790,7645,,CS01,Previously assigned to finzoom until 21.02.2024
254207907646,No,254,20,790,7646,,CS01,Previously assigned to finzoom until 21.02.2024
254207907647,No,254,20,790,7647,,CS01,Previously assigned to finzoom until 21.02.2024
254207907648,No,254,20,790,7648,,CS01,Previously assigned to finzoom until 21.02.2024
254207907649,No,254,20,790,7649,,CS01,Previously assigned to finzoom until 21.02.2024
254207907650,No,254,20,790,7650,,CS01,Previously assigned to finzoom until 21.02.2024
254207907651,No,254,20,790,7651,,CS01,Previously assigned to finzoom until 21.02.2024
